user,item,rank
399,283642,4
399,284452,5
400,16981,1
400,16087,2
400,14644,3
400,15624,4
400,15755,5
401,108966,1
401,108851,2
401,108856,3
401,108940,4
401,108855,5
402,234633,1
402,235639,2
402,208508,3
402,234192,4
402,205926,5
403,100925,1
403,236170,2
403,208508,3
403,237580,4
403,236189,5
404,205926,1
404,162369,2
404,159495,3
404,159944,4
404,157865,5
405,156355,1
405,159495,2
405,157865,3
405,159944,4
405,38625,5
406,341387,1
406,329535,2
406,293460,3
406,330802,4
406,286077,5
407,156355,1
407,159495,2
407,209348,3
407,202455,4
407,162338,5
408,207141,1
408,207921,2
408,209236,3
408,206162,4
408,205845,5
409,202299,1
409,205876,2
409,205845,3
409,208508,4
409,234633,5
410,162369,1
410,157865,2
410,159495,3
410,157523,4
410,159034,5
411,209348,1
411,206570,2
411,282750,3
411,206210,4
411,285908,5
412,236451,1
412,273273,2
412,234022,3
412,233652,4
412,237452,5
413,336574,1
413,337166,2
413,337263,3
413,337465,4
413,336698,5
414,236266,1
414,234022,2
414,234268,3
414,234195,4
414,235639,5
415,108859,1
415,108853,2
415,108849,3
415,108858,4
415,108851,5
416,206708,1
416,202299,2
416,236170,3
416,206120,4
416,235961,5
417,205926,1
417,202370,2
417,202455,3
417,205845,4
417,282785,5
418,118444,1
418,118967,2
418,118773,3
418,119231,4
418,119273,5
419,336660,1
419,283026,2
419,280868,3
419,337465,4
419,283239,5
420,181615,1
420,199885,2
420,198422,3
420,205845,4
420,360547,5
421,209348,1
421,202455,2
421,205926,3
421,205845,4
421,206162,5
422,100925,1
422,208508,2
422,234192,3
422,255616,4
422,283009,5
423,285342,1
423,284474,2
423,282750,3
423,284547,4
423,286108,5
424,236527,1
424,237752,2
424,236482,3
424,236988,4
424,237278,5
425,351744,1
425,351367,2
425,352757,3
425,352321,4
425,348092,5
426,108966,1
426,108856,2
426,292923,3
426,108851,4
426,293006,5
427,128659,1
427,128957,2
427,141416,3
427,129944,4
427,128724,5
428,208508,1
428,205926,2
428,271501,3
428,272242,4
428,162369,5
429,156355,1
429,285648,2
429,159540,3
429,285343,4
429,70172,5
430,157541,1
430,156355,2
430,159299,3
430,159495,4
430,157865,5
431,233652,1
431,233446,2
431,237257,3
431,236681,4
431,236988,5
432,234633,1
432,205926,2
432,156355,3
432,111095,4
432,203454,5
433,288457,1
433,329749,2
433,285945,3
433,288482,4
433,288618,5
434,284452,1
434,286077,2
434,255616,3
434,283642,4
434,283736,5
435,132475,1
435,133432,2
435,133299,3
435,133254,4
435,133051,5
436,284452,1
436,96581,2
436,286402,3
436,283177,4
436,95722,5
437,284584,1
437,283239,2
437,283589,3
437,283704,4
437,286108,5
438,233446,1
438,234195,2
438,100925,3
438,237452,4
438,237293,5
439,159495,1
439,208508,2
439,208360,3
439,69859,4
439,206162,5
440,156355,1
440,157748,2
440,108859,3
440,108853,4
440,108849,5
441,352757,1
441,286077,2
441,285331,3
441,353114,4
441,280868,5
442,209348,1
442,282785,2
442,208480,3
442,203454,4
442,206570,5
443,206162,1
443,205845,2
443,208508,3
443,206407,4
443,202455,5
444,285360,1
444,236681,2
444,282750,3
444,283595,4
444,285435,5
445,118918,1
445,119231,2
445,118683,3
445,118435,4
445,118495,5
446,234633,1
446,235961,2
446,156355,3
446,234192,4
446,236170,5
447,255616,1
447,234192,2
447,208508,3
447,284452,4
447,283239,5
448,206570,1
448,208480,2
448,209348,3
448,282785,4
448,284452,5
449,108966,1
449,108856,2
449,108849,3
449,108857,4
449,108851,5
450,282785,1
450,162369,2
450,203313,3
450,69859,4
450,157865,5
451,361528,1
451,361532,2
451,360447,3
451,360354,4
451,363139,5
452,208508,1
452,234633,2
452,285908,3
452,282750,4
452,236170,5
453,58664,1
453,329749,2
453,308807,3
453,234633,4
453,208360,5
454,95977,1
454,96210,2
454,97520,3
454,96666,4
454,95722,5
455,218344,1
455,218330,2
455,273327,3
455,216195,4
455,271672,5
456,118435,1
456,118314,2
456,119491,3
456,119248,4
456,96103,5
457,280868,1
457,285384,2
457,283026,3
457,286108,4
457,284474,5
458,236266,1
458,100925,2
458,236189,3
458,234195,4
458,236688,5
459,284452,1
459,234633,2
459,236171,3
459,237452,4
459,236527,5
460,285722,1
460,336476,2
460,336221,3
460,107001,4
460,337728,5
461,162369,1
461,159495,2
461,157865,3
461,159034,4
461,161183,5
462,96581,1
462,95722,2
462,96940,3
462,96960,4
462,96210,5
463,100925,1
463,234195,2
463,236444,3
463,236688,4
463,233652,5
464,123957,1
464,123953,2
464,272999,3
464,123368,4
464,123963,5
465,156355,1
465,205926,2
465,206162,3
465,234633,4
465,159495,5
466,129424,1
466,128550,2
466,129368,3
466,128994,4
466,129782,5
467,208508,1
467,235639,2
467,236170,3
467,236266,4
467,236189,5
468,156355,1
468,157865,2
468,162369,3
468,234192,4
468,157541,5
469,206402,1
469,205876,2
469,63644,3
469,202455,4
469,207760,5
470,209348,1
470,208480,2
470,352204,3
470,282785,4
470,206402,5
471,236266,1
471,100925,2
471,236189,3
471,236688,4
471,234195,5
472,234268,1
472,236688,2
472,234022,3
472,236207,4
472,236372,5
473,108966,1
473,108856,2
473,108857,3
473,108849,4
473,108851,5
474,283026,1
474,284474,2
474,285435,3
474,283642,4
474,285587,5
475,209348,1
475,205876,2
475,208480,3
475,207141,4
475,207921,5
476,337051,1
476,337263,2
476,336664,3
476,336698,4
476,352750,5
477,156355,1
477,159495,2
477,157865,3
477,157541,4
477,157485,5
478,284845,1
478,284452,2
478,31187,3
478,95722,4
478,237289,5
479,207141,1
479,205926,2
479,207391,3
479,206402,4
479,209122,5
480,118514,1
480,118773,2
480,119291,3
480,119107,4
480,118875,5
481,119226,1
481,118478,2
481,118914,3
481,118707,4
481,118970,5
482,83799,1
482,84007,2
482,84304,3
482,83580,4
482,84301,5
483,234633,1
483,205926,2
483,208508,3
483,202299,4
483,205845,5
484,270850,1
484,271236,2
484,271558,3
484,271672,4
484,272733,5
485,157541,1
485,159495,2
485,159299,3
485,159034,4
485,157865,5
486,108966,1
486,108856,2
486,108857,3
486,108855,4
486,108859,5
487,332250,1
487,331737,2
487,332114,3
487,331019,4
487,331676,5
488,202299,1
488,156355,2
488,159944,3
488,159938,4
488,160140,5
489,118495,1
489,237278,2
489,119231,3
489,118494,4
489,235808,5
490,207141,1
490,205926,2
490,237278,3
490,205377,4
490,236170,5
491,118914,1
491,118918,2
491,119270,3
491,119273,4
491,119434,5
492,118967,1
492,119108,2
492,111095,3
492,111644,4
492,118443,5
493,108853,1
493,292620,2
493,292690,3
493,108966,4
493,292621,5
494,96940,1
494,96960,2
494,95722,3
494,96694,4
494,96026,5
495,141416,1
495,140528,2
495,124755,3
495,123298,4
495,124717,5
496,255616,1
496,283239,2
496,283736,3
496,284474,4
496,283026,5
497,124755,1
497,123368,2
497,124546,3
497,123960,4
497,284452,5
498,100925,1
498,236189,2
498,237612,3
498,233446,4
498,234432,5
499,314402,1
499,314473,2
499,353433,3
499,332108,4
499,313920,5
500,234633,1
500,208508,2
500,237278,3
500,206708,4
500,236207,5
501,282750,1
501,157541,2
501,159495,3
501,285023,4
501,159034,5
502,162338,1
502,159495,2
502,156355,3
502,159034,4
502,157541,5
503,234267,1
503,283458,2
503,234768,3
503,202305,4
503,236266,5
504,282785,1
504,209348,2
504,162369,3
504,205926,4
504,208508,5
505,119231,1
505,119226,2
505,119586,3
505,119591,4
505,203454,5
506,156355,1
506,157865,2
506,159495,3
506,159034,4
506,157523,5
507,119273,1
507,118918,2
507,118495,3
507,118357,4
507,118494,5
508,118918,1
508,118914,2
508,118478,3
508,119270,4
508,119273,5
509,282750,1
509,284547,2
509,285587,3
509,284452,4
509,283009,5
510,117798,1
510,119226,2
510,118494,3
510,118633,4
510,119270,5
511,87186,1
511,87173,2
511,86946,3
511,86958,4
511,86699,5
512,234633,1
512,209348,2
512,282785,3
512,205876,4
512,208508,5
513,206162,1
513,236170,2
513,202455,3
513,202635,4
513,202299,5
514,14644,1
514,16087,2
514,16411,3
514,15023,4
514,15821,5
515,211723,1
515,166322,2
515,157541,3
515,159495,4
515,162718,5
516,106999,1
516,234493,2
516,100751,3
516,234633,4
516,100925,5
517,15042,1
517,16981,2
517,16725,3
517,14644,4
517,13618,5
518,205926,1
518,162369,2
518,202299,3
518,159495,4
518,156355,5
519,234128,1
519,237452,2
519,233478,3
519,236451,4
519,235443,5
520,280868,1
520,293460,2
520,123957,3
520,123960,4
520,292620,5
521,337263,1
521,337051,2
521,337465,3
521,336254,4
521,336664,5
522,273327,1
522,5258,2
522,271236,3
522,313082,4
522,273273,5
523,202299,1
523,207141,2
523,205845,3
523,202577,4
523,202455,5
524,234192,1
524,208508,2
524,202299,3
524,205926,4
524,235961,5
525,156355,1
525,159495,2
525,157802,3
525,157865,4
525,159944,5
526,255616,1
526,286077,2
526,284672,3
526,337051,4
526,336254,5
527,234411,1
527,235412,2
527,233652,3
527,236207,4
527,236688,5
528,285587,1
528,255616,2
528,283642,3
528,284474,4
528,284478,5
529,97082,1
529,95722,2
529,96940,3
529,96960,4
529,96103,5
530,159495,1
530,156355,2
530,157541,3
530,162338,4
530,162321,5
531,202299,1
531,202370,2
531,282785,3
531,202325,4
531,209348,5
532,234633,1
532,235961,2
532,208508,3
532,235639,4
532,236170,5
533,205926,1
533,205845,2
533,119231,3
533,202370,4
533,118494,5
534,108853,1
534,108851,2
534,91361,3
534,91502,4
534,96215,5
535,202299,1
535,206162,2
535,208508,3
535,205845,4
535,203313,5
536,234633,1
536,235961,2
536,206708,3
536,235639,4
536,237293,5
537,211442,1
537,211455,2
537,212022,3
537,210912,4
537,213897,5
538,352750,1
538,353433,2
538,353114,3
538,331737,4
538,351908,5
539,206570,1
539,208480,2
539,285908,3
539,205876,4
539,284452,5
540,208480,1
540,206402,2
540,205926,3
540,205845,4
540,203454,5
541,123385,1
541,145493,2
541,57850,3
541,59077,4
541,59531,5
542,156355,1
542,298580,2
542,298574,3
542,297959,4
542,162369,5
543,236565,1
543,234432,2
543,234413,3
543,234411,4
543,236645,5
544,283009,1
544,255616,2
544,285908,3
544,208480,4
544,107001,5
545,234022,1
545,233446,2
545,234268,3
545,236189,4
545,236171,5
546,234633,1
546,208360,2
546,203454,3
546,208508,4
546,273273,5
547,95977,1
547,95722,2
547,95834,3
547,97567,4
547,96960,5
548,199153,1
548,198420,2
548,199435,3
548,198822,4
548,199055,5
549,124755,1
549,123957,2
549,141416,3
549,124176,4
549,124129,5
550,236527,1
550,237452,2
550,208032,3
550,237278,4
550,234022,5
551,162369,1
551,157541,2
551,161100,3
551,159034,4
551,159299,5
552,198613,1
552,199766,2
552,156355,3
552,199660,4
552,159299,5
553,108856,1
553,108966,2
553,108851,3
553,108849,4
553,108855,5
554,119270,1
554,119273,2
554,119107,3
554,119231,4
554,118435,5
555,123826,1
555,57452,2
555,69859,3
555,156713,4
555,203454,5
556,208508,1
556,282785,2
556,205926,3
556,285908,4
556,234633,5
557,255616,1
557,282750,2
557,284547,3
557,285587,4
557,283736,5
558,162369,1
558,159944,2
558,106835,3
558,159943,4
558,107233,5
559,208480,1
559,331074,2
559,352204,3
559,330770,4
559,323868,5
560,118435,1
560,119231,2
560,118416,3
560,118773,4
560,119270,5
561,234633,1
561,237278,2
561,208508,3
561,202299,4
561,208237,5
562,237452,1
562,235443,2
562,234022,3
562,236681,4
562,237278,5
563,119226,1
563,205926,2
563,118914,3
563,118478,4
563,156355,5
564,299107,1
564,300865,2
564,300867,3
564,299795,4
564,300585,5
565,203313,1
565,202299,2
565,205926,3
565,206768,4
565,202320,5
566,209359,1
566,62445,2
566,271517,3
566,205926,4
566,59077,5
567,202299,1
567,156355,2
567,162369,3
567,202455,4
567,206162,5
568,284452,1
568,337051,2
568,283239,3
568,337166,4
568,336660,5
569,132785,1
569,133051,2
569,132475,3
569,133299,4
569,133254,5
570,263708,1
570,263994,2
570,264841,3
570,264572,4
570,264279,5
571,108966,1
571,108856,2
571,108851,3
571,213562,4
571,162338,5
572,336250,1
572,337166,2
572,333959,3
572,336660,4
572,283026,5
573,118918,1
573,118778,2
573,118494,3
573,119231,4
573,264104,5
574,283642,1
574,162369,2
574,284845,3
574,159299,4
574,162725,5
575,314413,1
575,313556,2
575,285587,3
575,312518,4
575,312402,5
576,58261,1
576,58417,2
576,57615,3
576,58609,4
576,58526,5
577,162369,1
577,159495,2
577,157541,3
577,208508,4
577,234633,5
578,208508,1
578,203313,2
578,206546,3
578,202299,4
578,209177,5
579,297959,1
579,300120,2
579,300865,3
579,300472,4
579,299146,5
580,100904,1
580,87173,2
580,283192,3
580,348111,4
580,336801,5
581,159495,1
581,159944,2
581,157541,3
581,282785,4
581,157865,5
582,282785,1
582,205926,2
582,285908,3
582,159299,4
582,283642,5
583,159495,1
583,157541,2
583,159299,3
583,159034,4
583,158189,5
584,108966,1
584,108849,2
584,108857,3
584,108851,4
584,108859,5
585,207141,1
585,202299,2
585,206708,3
585,205845,4
585,203313,5
586,208360,1
586,159944,2
586,206120,3
586,161229,4
586,203454,5
587,271236,1
587,269390,2
587,272548,3
587,266781,4
587,266872,5
588,336807,1
588,337051,2
588,337634,3
588,336574,4
588,337807,5
589,234022,1
589,236527,2
589,237289,3
589,237436,4
589,236170,5
590,234192,1
590,285587,2
590,282750,3
590,156355,4
590,234633,5
591,118683,1
591,119270,2
591,118357,3
591,118478,4
591,118918,5
592,209348,1
592,285343,2
592,206570,3
592,207760,4
592,208480,5
593,156355,1
593,208508,2
593,284452,3
593,206162,4
593,205845,5
594,208508,1
594,203313,2
594,234633,3
594,202299,4
594,209334,5
595,337166,1
595,284452,2
595,283239,3
595,337465,4
595,285587,5
596,203313,1
596,206162,2
596,202455,3
596,202299,4
596,202370,5
597,209348,1
597,208480,2
597,205876,3
597,206402,4
597,206404,5
598,236482,1
598,237752,2
598,234195,3
598,100925,4
598,239969,5
599,235639,1
599,234192,2
599,236681,3
599,234267,4
599,237429,5
600,123385,1
600,145493,2
600,57850,3
600,59077,4
600,59531,5
601,285908,1
601,282785,2
601,206570,3
601,207760,4
601,205876,5
602,237452,1
602,235443,2
602,236681,3
602,233478,4
602,233446,5
603,331738,1
603,128957,2
603,129892,3
603,129088,4
603,331737,5
604,100925,1
604,235325,2
604,234268,3
604,236482,4
604,235285,5
605,235443,1
605,236171,2
605,234128,3
605,236527,4
605,234192,5
606,255741,1
606,235285,2
606,254700,3
606,254491,4
606,254567,5
607,123960,1
607,280868,2
607,352757,3
607,129482,4
607,284452,5
608,234633,1
608,235639,2
608,208508,3
608,237278,4
608,234192,5
609,299104,1
609,300128,2
609,300180,3
609,297959,4
609,299984,5
610,330918,1
610,332390,2
610,283589,3
610,353667,4
610,277691,5
611,123826,1
611,124755,2
611,124177,3
611,272999,4
611,124546,5
612,293460,1
612,352750,2
612,293522,3
612,352414,4
612,292500,5
613,156355,1
613,159495,2
613,159299,3
613,106835,4
613,159943,5
614,63672,1
614,68698,2
614,157485,3
614,71397,4
614,63760,5
615,157541,1
615,162338,2
615,162369,3
615,159299,4
615,159034,5
616,108859,1
616,108903,2
616,108853,3
616,108860,4
616,108908,5
617,206907,1
617,202455,2
617,205926,3
617,282785,4
617,206465,5
618,123368,1
618,123957,2
618,124546,3
618,118712,4
618,118868,5
619,118495,1
619,237278,2
619,119231,3
619,118494,4
619,235808,5
620,123368,1
620,272999,2
620,123491,3
620,133449,4
620,124196,5
621,236527,1
621,208032,2
621,234633,3
621,236169,4
621,235808,5
622,284547,1
622,255616,2
622,282750,3
622,284474,4
622,236681,5
623,118683,1
623,119226,2
623,118478,3
623,58713,4
623,282785,5
624,84681,1
624,84301,2
624,84304,3
624,83499,4
624,83799,5
625,235808,1
625,206708,2
625,235300,3
625,208237,4
625,237665,5
626,235443,1
626,237429,2
626,236882,3
626,235961,4
626,234192,5
627,162369,1
627,159944,2
627,159495,3
627,162276,4
627,159299,5
628,234022,1
628,237429,2
628,236688,3
628,233652,4
628,237257,5
629,205926,1
629,234633,2
629,209348,3
629,202299,4
629,205845,5
630,118494,1
630,119109,2
630,119273,3
630,119108,4
630,119027,5
631,337051,1
631,336698,2
631,336664,3
631,353114,4
631,336574,5
632,162369,1
632,108966,2
632,159034,3
632,159495,4
632,108851,5
633,234192,1
633,123826,2
633,235961,3
633,208508,4
633,235639,5
634,156355,1
634,159495,2
634,159944,3
634,282785,4
634,159938,5
635,237452,1
635,285435,2
635,284474,3
635,283026,4
635,234022,5
636,255616,1
636,255340,2
636,118778,3
636,280868,4
636,123826,5
637,119231,1
637,209348,2
637,285360,3
637,208480,4
637,206404,5
638,337051,1
638,352757,2
638,338164,3
638,336698,4
638,336664,5
639,16087,1
639,15637,2
639,15624,3
639,14644,4
639,13618,5
640,111663,1
640,111738,2
640,182701,3
640,342423,4
640,183690,5
641,123826,1
641,124755,2
641,124546,3
641,123957,4
641,124617,5
642,282750,1
642,285587,2
642,284452,3
642,283736,4
642,285343,5
643,119009,1
643,118914,2
643,119273,3
643,119057,4
643,119270,5
644,285908,1
644,207141,2
644,206146,3
644,119231,4
644,207758,5
645,336660,1
645,337435,2
645,285435,3
645,283642,4
645,284474,5
646,206162,1
646,156355,2
646,202455,3
646,207921,4
646,202299,5
647,237278,1
647,202577,2
647,202299,3
647,114452,4
647,202320,5
648,69859,1
648,159944,2
648,285587,3
648,162369,4
648,282785,5
649,236170,1
649,209348,2
649,205926,3
649,208508,4
649,206708,5
650,118683,1
650,119270,2
650,118357,3
650,118478,4
650,118918,5
651,236189,1
651,234195,2
651,237752,3
651,237612,4
651,233446,5
652,159299,1
652,157541,2
652,157865,3
652,159495,4
652,70172,5
653,282785,1
653,209348,2
653,202455,3
653,202370,4
653,205876,5
